"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"HYAL2.24",0,0.81873040105913,0.627,0.12,0,"25","HYAL2"
"EGFL7.24",0,0.818563767228332,0.662,0.114,0,"25","EGFL7"
"PTMS.9",0,0.805385727687523,0.738,0.233,0,"25","PTMS"
"MAF",0,0.798271033847231,0.514,0.041,0,"25","MAF"
"NR2F2.2",0,0.784109952620728,0.564,0.079,0,"25","NR2F2"
"RARRES2.2",0,0.782272907374925,0.4,0.042,0,"25","RARRES2"
"PLPP1.2",0,0.763733390155107,0.328,0.031,0,"25","PLPP1"
"SEMA3D",0,0.761729145086251,0.472,0.001,0,"25","SEMA3D"
"ECSCR.1.1",0,0.753500113251198,0.336,0.011,0,"25","ECSCR.1"
"TCF4.6",0,0.73805620266322,0.587,0.121,0,"25","TCF4"
"ELK3.2",0,0.737069017181663,0.573,0.096,0,"25","ELK3"
"FLT4.1",0,0.733966026854396,0.481,0.011,0,"25","FLT4"
"PMP22.4",0,0.704022402436007,0.485,0.087,0,"25","PMP22"
"HEBP1.1",0,0.684645130951911,0.507,0.066,0,"25","HEBP1"
"KANK3.2",0,0.67916913439189,0.53,0.045,0,"25","KANK3"
"GJA1.1",0,0.671108376204307,0.414,0.037,0,"25","GJA1"
"TSTA3.1",0,0.667696126001199,0.5,0.09,0,"25","TSTA3"
"GGT5",0,0.667473232051836,0.397,0.018,0,"25","GGT5"
"OAF",0,0.658239476442277,0.466,0.018,0,"25","OAF"
"WFS1.1",0,0.650151328416304,0.466,0.035,0,"25","WFS1"
"TIE1.3",0,0.64731514332996,0.482,0.045,0,"25","TIE1"
"MTUS1.1",0,0.645046799618717,0.498,0.112,0,"25","MTUS1"
"NR2F1.2",0,0.644447760936512,0.42,0.016,0,"25","NR2F1"
"GPM6A.1",0,0.642583456814974,0.42,0.007,0,"25","GPM6A"
"TUBB6.3",0,0.62701074962512,0.418,0.071,0,"25","TUBB6"
"BACE2.3",0,0.621831344202535,0.451,0.075,0,"25","BACE2"
"HTRA1.2",0,0.617139112495662,0.427,0.04,0,"25","HTRA1"
"CCL14.2",0,0.608737539502081,0.245,0.016,0,"25","CCL14"
"CD34.3",0,0.601875706961932,0.338,0.027,0,"25","CD34"
"LAYN",0,0.599709622468067,0.461,0.035,0,"25","LAYN"
"C16orf62",0,0.59516004886123,0.366,0.02,0,"25","C16orf62"
"PROCR.2",0,0.590186602003971,0.387,0.03,0,"25","PROCR"
"KDR.1",0,0.587250778728935,0.396,0.027,0,"25","KDR"
"PCAT19.3",0,0.582114660499986,0.451,0.08,0,"25","PCAT19"
"FHL1.4",0,0.575951775791561,0.445,0.079,0,"25","FHL1"
"TSPAN5",0,0.571564803417582,0.389,0.017,0,"25","TSPAN5"
"PRCP.2",0,0.564663425706162,0.442,0.07,0,"25","PRCP"
"CHRDL1.1",0,0.55763476877911,0.364,0.003,0,"25","CHRDL1"
"TBX1",0,0.556077891194216,0.402,0.014,0,"25","TBX1"
"SCN3B",0,0.55265563001835,0.372,0,0,"25","SCN3B"
"PLAC9.3",0,0.551836463380331,0.339,0.025,0,"25","PLAC9"
"LMO2",0,0.55117314530352,0.435,0.057,0,"25","LMO2"
"ARHGAP29.5",0,0.550748302452714,0.499,0.11,0,"25","ARHGAP29"
"PLSCR4.2",0,0.548519970279891,0.389,0.04,0,"25","PLSCR4"
"SEMA3A",0,0.544361474069013,0.384,0.018,0,"25","SEMA3A"
"APOLD1.1",0,0.544008806624882,0.314,0.021,0,"25","APOLD1"
"PTX3.1",0,0.540546764932566,0.325,0.021,0,"25","PTX3"
"NTAN1",0,0.535974429284284,0.423,0.042,0,"25","NTAN1"
"ACTN1.1",0,0.535316426658943,0.472,0.099,0,"25","ACTN1"
"PGM5",0,0.534521005679247,0.376,0.007,0,"25","PGM5"
"SPRY1.2",0,0.532422803743271,0.338,0.051,0,"25","SPRY1"
"MAP1B.2",0,0.528084328997723,0.391,0.057,0,"25","MAP1B"
"LOX.1",0,0.518716594936478,0.342,0.013,0,"25","LOX"
"COX7A1.5",0,0.516832096549932,0.419,0.067,0,"25","COX7A1"
"MYCT1.2",0,0.513650263913559,0.395,0.041,0,"25","MYCT1"
"PEPD.1",0,0.513029769594463,0.451,0.094,0,"25","PEPD"
"PTPRE.1",0,0.511671269385778,0.461,0.091,0,"25","PTPRE"
"CXorf36",0,0.504399061795684,0.347,0.013,0,"25","CXorf36"
"TIMP2.3",0,0.496835592992387,0.415,0.082,0,"25","TIMP2"
"RHOJ",0,0.49248238075232,0.31,0.015,0,"25","RHOJ"
"NT5E",0,0.49103183464023,0.352,0.017,0,"25","NT5E"
"FN1.21",0,0.484019579617874,0.505,0.102,0,"25","FN1"
"FAM213A",0,0.482332647147312,0.362,0.065,0,"25","FAM213A"
"SEMA6A.2",0,0.47982253086251,0.358,0.029,0,"25","SEMA6A"
"ADCY4.2",0,0.479613260634632,0.379,0.037,0,"25","ADCY4"
"GPR146.2",0,0.47871463109736,0.355,0.04,0,"25","GPR146"
"F8.2",0,0.47828704235942,0.386,0.032,0,"25","F8"
"PDE2A",0,0.476689271060841,0.345,0.006,0,"25","PDE2A"
"LDB2.3",0,0.471443919731148,0.378,0.067,0,"25","LDB2"
"LINC00152.3",0,0.47101231099037,0.293,0.044,0,"25","LINC00152"
"NRN1.1",0,0.469756585884151,0.362,0.03,0,"25","NRN1"
"ROBO4.2",0,0.4526185519568,0.375,0.053,0,"25","ROBO4"
"RELN",0,0.445300172590778,0.295,0,0,"25","RELN"
"ASAP1",0,0.444995176884638,0.385,0.059,0,"25","ASAP1"
"RASGRP3",0,0.444273588021573,0.304,0.013,0,"25","RASGRP3"
"TNXB.1",0,0.437427172247403,0.274,0.009,0,"25","TNXB"
"SPHK1",0,0.434196202359655,0.289,0.032,0,"25","SPHK1"
"EDNRB.2",0,0.431342481400377,0.433,0.054,0,"25","EDNRB"
"DNASE1L3.2",0,0.429244778576585,0.178,0.016,0,"25","DNASE1L3"
"SOX18.3",0,0.420226793015361,0.283,0.037,0,"25","SOX18"
"EHD2.3",0,0.412761469921331,0.353,0.052,0,"25","EHD2"
"SNTB2.1",0,0.411209379988258,0.353,0.049,0,"25","SNTB2"
"HOXD8",0,0.410323596404607,0.273,0,0,"25","HOXD8"
"BCL7C.1",0,0.408493718844715,0.359,0.061,0,"25","BCL7C"
"ENDOD1",0,0.404139082932219,0.313,0.036,0,"25","ENDOD1"
"HRCT1",0,0.403337534975713,0.22,0.011,0,"25","HRCT1"
"DBN1",0,0.39683463070953,0.285,0.017,0,"25","DBN1"
"FRMD6",0,0.395782664165704,0.264,0.007,0,"25","FRMD6"
"ABI3BP.2",0,0.390686350613222,0.27,0.029,0,"25","ABI3BP"
"LAMB2.3",0,0.389711981205535,0.343,0.058,0,"25","LAMB2"
"BCAR1.1",0,0.388951780062292,0.333,0.047,0,"25","BCAR1"
"DMTN",0,0.378702661474137,0.292,0.022,0,"25","DMTN"
"FAM43A",0,0.377044599261206,0.278,0.028,0,"25","FAM43A"
"EPB41L2.4",0,0.372774603497846,0.322,0.049,0,"25","EPB41L2"
"SULF2",0,0.368853104785233,0.286,0.024,0,"25","SULF2"
"DHODH",0,0.365145551917723,0.231,0.013,0,"25","DHODH"
"AFAP1L1.1",0,0.36200504534788,0.291,0.029,0,"25","AFAP1L1"
"TMOD1",0,0.361046564921252,0.26,0.015,0,"25","TMOD1"
"PALM",0,0.354483395753347,0.263,0.013,0,"25","PALM"
"CEP68",0,0.353227649860074,0.279,0.03,0,"25","CEP68"
"HOMER3",0,0.352637711202197,0.262,0.017,0,"25","HOMER3"
"MFAP2.1",0,0.348158013646655,0.213,0.006,0,"25","MFAP2"
"ELN.2",0,0.347847365536777,0.272,0.024,0,"25","ELN"
"CFI",0,0.343076299534129,0.285,0.035,0,"25","CFI"
"FAM174B.1",0,0.341711409215354,0.275,0.033,0,"25","FAM174B"
"MSRB3.1",0,0.338342728622946,0.262,0.028,0,"25","MSRB3"
"GPRC5B",0,0.335391309708741,0.251,0.01,0,"25","GPRC5B"
"ERG.2",0,0.334962251658223,0.259,0.033,0,"25","ERG"
"MYH10.1",0,0.332525411054511,0.254,0.023,0,"25","MYH10"
"ACKR2",0,0.331170854483581,0.234,0.002,0,"25","ACKR2"
"LRRC70",0,0.33084160690776,0.213,0.003,0,"25","LRRC70"
"PDLIM3.2",0,0.329161615791446,0.264,0.028,0,"25","PDLIM3"
"SYNM.1",0,0.328316170239092,0.236,0.013,0,"25","SYNM"
"PRKAR1B",0,0.323280852437676,0.255,0.02,0,"25","PRKAR1B"
"RP11-322E11.5",0,0.32073539786319,0.189,0,0,"25","RP11-322E11.5"
"CSGALNACT1",0,0.315988744112565,0.247,0.017,0,"25","CSGALNACT1"
"SMTN.1",0,0.313209027091833,0.242,0.022,0,"25","SMTN"
"KBTBD11",0,0.307772433638733,0.223,0.004,0,"25","KBTBD11"
"HOXD9",0,0.306405987286342,0.206,0,0,"25","HOXD9"
"TMEM255B",0,0.304467360742931,0.24,0.018,0,"25","TMEM255B"
"FHL3.1",0,0.301873841731155,0.241,0.029,0,"25","FHL3"
"PTPN14",0,0.298576478396454,0.231,0.026,0,"25","PTPN14"
"PARD6G",0,0.297596987714389,0.223,0.004,0,"25","PARD6G"
"CHST15",0,0.291896679835589,0.222,0.019,0,"25","CHST15"
"SLC24A1",0,0.287050992519103,0.201,0.007,0,"25","SLC24A1"
"SLC39A14",0,0.285329301015436,0.196,0.01,0,"25","SLC39A14"
"C17orf67",0,0.284922917153036,0.191,0.007,0,"25","C17orf67"
"CD200",0,0.28326029734634,0.182,0.007,0,"25","CD200"
"IL7",0,0.278673055694848,0.212,0.02,0,"25","IL7"
"GLT8D2.1",0,0.274612193460719,0.196,0.003,0,"25","GLT8D2"
"LRRN4CL",0,0.269962899428873,0.179,0.001,0,"25","LRRN4CL"
"RAB11FIP5",0,0.266401852082667,0.202,0.011,0,"25","RAB11FIP5"
"RP11-14N7.2",0,0.260971362964181,0.166,0.007,0,"25","RP11-14N7.2"
"SMOC1",0,0.259406203754503,0.179,0.001,0,"25","SMOC1"
"C6orf141",0,0.259036296073261,0.194,0.016,0,"25","C6orf141"
"KLHL4",0,0.25770885227208,0.18,0,0,"25","KLHL4"
"PALD1.1",0,0.25681927893924,0.205,0.022,0,"25","PALD1"
"GIMAP5",0,0.25626868786242,0.195,0.02,0,"25","GIMAP5"
"STON2",0,0.254976026788431,0.182,0.008,0,"25","STON2"
"STAB2",0,0.254644297034442,0.164,0,0,"25","STAB2"
"PHLDB2.1",0,0.25445704920625,0.192,0.019,0,"25","PHLDB2"
"GPR182",0,0.253337717917737,0.173,0,0,"25","GPR182"
"BCL6B.1",0,0.250633426393305,0.186,0.017,0,"25","BCL6B"
"ADD3",6.40945351708644e-304,0.558844827363289,0.498,0.119,2.31970941690392e-299,"25","ADD3"
"MGST2.2",5.08005826485272e-303,0.639055801996284,0.568,0.157,1.8385746872155e-298,"25","MGST2"
"TM4SF1.18",7.67199688010958e-301,1.17012434267554,0.757,0.269,2.77664911084926e-296,"25","TM4SF1"
"MAN1A1",1.57287743082666e-299,0.398583473765357,0.306,0.049,5.69255799764785e-295,"25","MAN1A1"
"SPTBN1.14",1.02637543854851e-297,0.869969830891084,0.677,0.219,3.71465798719478e-293,"25","SPTBN1"
"DKK3.2",3.73240119264947e-296,0.352069112698745,0.209,0.024,1.3508306396437e-291,"25","DKK3"
"MPP7",3.96369368253257e-296,0.311613213701173,0.258,0.036,1.43454001758219e-291,"25","MPP7"
"PODXL.3",6.01436655300852e-296,0.509146032410989,0.356,0.064,2.17671954286484e-291,"25","PODXL"
"TRIOBP",6.11701820458485e-293,0.44350542278488,0.383,0.075,2.21387122860335e-288,"25","TRIOBP"
"CAMKK2",2.21302792807044e-292,0.250186654599574,0.202,0.023,8.00939067727254e-288,"25","CAMKK2"
"CAV1.22",3.65823406016256e-292,0.748273424109964,0.654,0.181,1.32398807105403e-287,"25","CAV1"
"SGCE.3",3.80468942744081e-288,0.294192328967126,0.234,0.03,1.37699319757938e-283,"25","SGCE"
"MEF2C.3",5.59295700208671e-287,0.440067203919901,0.371,0.071,2.02420299819522e-282,"25","MEF2C"
"DPYSL3.1",1.9274335778684e-285,0.264391873119572,0.214,0.026,6.97576760502131e-281,"25","DPYSL3"
"CD151.11",2.63897790053687e-285,0.734783361194732,0.684,0.24,9.55098881762303e-281,"25","CD151"
"CDC42EP5.2",1.59077401021998e-281,0.371926105124256,0.328,0.058,5.75732929778816e-277,"25","CDC42EP5"
"TSHZ2.2",5.22187831618707e-280,0.49710381235335,0.396,0.083,1.88990220019442e-275,"25","TSHZ2"
"S1PR1.3",1.1589225633327e-279,0.425629999026357,0.376,0.073,4.19437254121373e-275,"25","S1PR1"
"TSPAN4.4",2.84959595711187e-277,0.516174358507539,0.467,0.112,1.03132576879793e-272,"25","TSPAN4"
"LHFP.4",8.89299961321645e-276,0.429979285589893,0.341,0.062,3.2185544200153e-271,"25","LHFP"
"ACKR3",8.06353521884882e-273,0.304384524451788,0.179,0.019,2.91835466640577e-268,"25","ACKR3"
"PDLIM4.1",1.55652585758057e-270,0.605636971908638,0.376,0.078,5.63337838375559e-266,"25","PDLIM4"
"CYB5R3.3",4.75039306048098e-270,0.626926462979692,0.577,0.174,1.71926225644928e-265,"25","CYB5R3"
"PTRF.15",1.81878660736387e-269,0.564265622042291,0.465,0.11,6.58255248937133e-265,"25","PTRF"
"HSPB1.18",3.22228712635155e-269,1.05227731406486,0.921,0.47,1.16621015676915e-264,"25","HSPB1"
"SAT1.15",2.81194831373795e-268,-1.54182884168993,0.271,0.798,1.01770033370804e-263,"25","SAT1"
"SYPL1.2",4.97721967461377e-265,0.62253545521785,0.573,0.173,1.80135534463621e-260,"25","SYPL1"
"TRIM47",8.55735300748163e-265,0.265760787006171,0.211,0.027,3.09707720046775e-260,"25","TRIM47"
"HHEX",1.21814217983291e-264,0.266198389531285,0.206,0.026,4.40870017725127e-260,"25","HHEX"
"EFEMP1.3",1.81856683670488e-264,0.858309817861248,0.421,0.099,6.58175709540231e-260,"25","EFEMP1"
"GAS6.4",8.05371630684639e-264,0.480924288697231,0.445,0.104,2.91480100577385e-259,"25","GAS6"
"NDRG1.3",8.05703025343305e-264,0.43990092381189,0.384,0.08,2.91600038932249e-259,"25","NDRG1"
"ITGA1.3",2.03640512575367e-256,0.370187730797491,0.29,0.049,7.37015743112766e-252,"25","ITGA1"
"IGFBP5.4",4.44183306808731e-251,1.43028054191196,0.397,0.095,1.60758822400216e-246,"25","IGFBP5"
"CNKSR3.1",1.97684093103315e-248,0.351967461449394,0.29,0.051,7.15458269759517e-244,"25","CNKSR3"
"UTRN.2",3.66939142206921e-248,0.60184310699942,0.532,0.155,1.32802614347529e-243,"25","UTRN"
"LIMS1.2",9.7557208835783e-247,0.577255159654624,0.528,0.154,3.53079050218466e-242,"25","LIMS1"
"BCAP29.1",3.18872240783399e-245,0.484924996960757,0.449,0.114,1.15406241384328e-240,"25","BCAP29"
"PRSS23.18",7.45903307172204e-245,0.923979468670133,0.646,0.223,2.69957324931764e-240,"25","PRSS23"
"PNPLA2.1",1.24896716508254e-242,0.610096815619287,0.445,0.117,4.52026196386672e-238,"25","PNPLA2"
"CDH5.3",7.24951470702199e-238,0.37635180425973,0.374,0.079,2.6237443627654e-233,"25","CDH5"
"HS3ST1.3",4.68971337739265e-236,0.587317863149655,0.37,0.084,1.69730106554595e-231,"25","HS3ST1"
"LTBP4.2",2.59035254987647e-235,0.314693794234192,0.271,0.047,9.37500394851294e-231,"25","LTBP4"
"S100A10.21",1.09561100485431e-229,1.06872577051463,0.901,0.587,3.96523534876872e-225,"25","S100A10"
"EPHB4",2.21680641869635e-228,0.252462691349205,0.212,0.031,8.02306579054583e-224,"25","EPHB4"
"IFITM3.21",8.10783784508556e-228,0.954449496278024,0.872,0.457,2.93438867289337e-223,"25","IFITM3"
"HLA-E.22",4.50857604473534e-227,0.683485457196309,0.935,0.543,1.63174384211061e-222,"25","HLA-E"
"CD59.18",1.00162994293675e-222,0.892913530537693,0.864,0.454,3.6250990894767e-218,"25","CD59"
"A2M.24",1.49912446464442e-221,0.499956175200635,0.449,0.115,5.42563126244107e-217,"25","A2M"
"PEA15.2",1.59479849915415e-221,0.392472854303881,0.372,0.086,5.7718947281387e-217,"25","PEA15"
"SLC38A1.2",2.51199964024238e-221,0.383712957789774,0.342,0.074,9.09142909796522e-217,"25","SLC38A1"
"TPM4.10",7.02355265641249e-219,0.738092886793346,0.709,0.298,2.54196417740881e-214,"25","TPM4"
"ADAM10",2.60528300151427e-217,0.400442690319918,0.358,0.082,9.42904023908046e-213,"25","ADAM10"
"RASIP1.3",9.82377659663571e-216,0.336048817204981,0.304,0.06,3.5554212258544e-211,"25","RASIP1"
"GIMAP1.4",1.80171853075751e-215,0.366187646649083,0.33,0.071,6.52077970651757e-211,"25","GIMAP1"
"COLEC12",1.57805129713666e-212,0.284106339123077,0.237,0.04,5.71128325459698e-208,"25","COLEC12"
"GNG12",2.17416935776099e-211,0.347816396169583,0.322,0.069,7.86875373960857e-207,"25","GNG12"
"RHOC.15",4.97791392503418e-211,0.6961404519509,0.616,0.231,1.80160660774837e-206,"25","RHOC"
"RGS16.5",4.45789767769206e-206,0.722447661706311,0.35,0.083,1.61340232751031e-201,"25","RGS16"
"GIMAP7.5",2.37111767615102e-204,0.441574134543828,0.412,0.106,8.58154909352578e-200,"25","GIMAP7"
"GIMAP8.3",9.70644298107162e-204,0.288192398676328,0.247,0.044,3.51295584370944e-199,"25","GIMAP8"
"CD9.17",4.37104278269988e-197,1.05023182014687,0.872,0.533,1.58196780391474e-192,"25","CD9"
"ITGB1.13",1.4319112513632e-196,0.569368844230841,0.647,0.256,5.18237320093368e-192,"25","ITGB1"
"TC2N.1",4.59089816747841e-196,0.467095562282466,0.389,0.104,1.66153786477379e-191,"25","TC2N"
"DST.8",7.02133775372347e-195,0.428272688747076,0.439,0.122,2.5411625598276e-190,"25","DST"
"TUBB.11",2.76531250378553e-192,0.631703481701676,0.649,0.263,1.00082190137006e-187,"25","TUBB"
"MIR4435-2HG",6.90524208677166e-191,0.332826184014846,0.255,0.049,2.4991452160444e-186,"25","MIR4435-2HG"
"TSPAN7.2",7.43267022669947e-188,0.320921204961284,0.287,0.06,2.69003200844707e-183,"25","TSPAN7"
"OSBPL1A.1",1.0845031637151e-187,0.336540359182567,0.283,0.06,3.92503385011768e-183,"25","OSBPL1A"
"DAD1.6",1.51943183219784e-187,0.597173131500509,0.689,0.313,5.49912768709042e-183,"25","DAD1"
"FRMD4B",3.70237417794684e-185,0.369941831389696,0.343,0.085,1.33996326248252e-180,"25","FRMD4B"
"HLA-DRA.21",5.14668738553613e-184,-2.02844559957819,0.086,0.573,1.86268909857323e-179,"25","HLA-DRA"
"RBP1",1.57717153183295e-182,0.275563598633992,0.204,0.034,5.70809920800982e-178,"25","RBP1"
"CLU.21",4.2545025134593e-182,1.15844983156932,0.694,0.316,1.53978954967119e-177,"25","CLU"
"CREB5.1",3.56181853812012e-181,0.286167073213022,0.221,0.04,1.28909336531643e-176,"25","CREB5"
"SEPP1.16",6.18625288527647e-181,0.605572544989933,0.486,0.155,2.23892864423926e-176,"25","SEPP1"
"ARL6IP1.5",9.04891088406203e-181,0.622528744259489,0.595,0.24,3.27498182715973e-176,"25","ARL6IP1"
"GUK1.8",3.2289430070452e-180,0.643276848779572,0.754,0.373,1.1686190531098e-175,"25","GUK1"
"LEPROT.4",1.65230543420133e-176,0.46646401590577,0.511,0.176,5.98002382746147e-172,"25","LEPROT"
"MRC1.24",1.63897355286554e-174,0.339493679552888,0.449,0.127,5.93177308253096e-170,"25","MRC1"
"ADAMTS4.2",3.99504590922681e-173,0.268607016986749,0.1,0.01,1.44588701546737e-168,"25","ADAMTS4"
"CD74.19",5.46529523286325e-172,-1.94690463242741,0.331,0.73,1.97799965067787e-167,"25","CD74"
"ITGB1BP1",7.95761083283184e-172,0.328416300852631,0.322,0.08,2.8800185126185e-167,"25","ITGB1BP1"
"REXO2.3",1.12048088222902e-169,0.466000530786965,0.458,0.151,4.05524440896326e-165,"25","REXO2"
"CDC42EP2.3",2.07265894969245e-169,0.266362358942558,0.239,0.047,7.50136727072692e-165,"25","CDC42EP2"
"RAPGEF5.4",1.29191157700858e-168,0.334025434706538,0.261,0.056,4.67568637950947e-164,"25","RAPGEF5"
"CAV2.14",6.35518537533784e-168,0.419206224562966,0.471,0.148,2.30006869104227e-163,"25","CAV2"
"GIMAP4.5",1.68888380382546e-167,0.380594985103024,0.367,0.1,6.11240826280509e-163,"25","GIMAP4"
"LY96.1",9.65128802508428e-167,0.314480634438291,0.3,0.071,3.4929941620385e-162,"25","LY96"
"ARL2.1",8.42049222484495e-166,0.380781484755909,0.412,0.124,3.04754454601589e-161,"25","ARL2"
"FILIP1L.2",2.31202006893513e-165,0.384384879827546,0.25,0.053,8.36766303349003e-161,"25","FILIP1L"
"PLPP3.1",1.18534950217402e-163,0.257033669548472,0.21,0.039,4.29001691826821e-159,"25","PLPP3"
"NARF",1.47021039650366e-162,0.30694108584542,0.287,0.068,5.32098546702604e-158,"25","NARF"
"NFIA.3",1.30772108801709e-161,0.410229680921439,0.434,0.139,4.73290416175144e-157,"25","NFIA"
"COL4A1.3",1.51839068411223e-161,0.263554861716251,0.269,0.059,5.49535956393897e-157,"25","COL4A1"
"MARCKS.12",4.41762323694282e-160,0.569442225206553,0.576,0.232,1.59882620191434e-155,"25","MARCKS"
"CRTAP.2",1.51932511950873e-159,0.399670429497702,0.355,0.1,5.49874147252599e-155,"25","CRTAP"
"SCNN1B.2",5.66626918399393e-159,0.345201007083084,0.222,0.044,2.05073614307108e-154,"25","SCNN1B"
"SMAGP",2.03227336244021e-158,0.308494748382515,0.287,0.069,7.35520375334361e-154,"25","SMAGP"
"SLPI.25",2.89386033998148e-158,-2.73249411958248,0.13,0.548,1.0473459342461e-153,"25","SLPI"
"ADAMTS9.1",2.49774689175933e-157,0.377221594771837,0.167,0.027,9.03984555065535e-153,"25","ADAMTS9"
"YES1",6.51584975878367e-157,0.280227380351758,0.259,0.058,2.35821634469898e-152,"25","YES1"
"CRIM1.2",1.33159045303329e-153,0.28745541464267,0.264,0.061,4.81929216761809e-149,"25","CRIM1"
"LTC4S.4",1.04411899203401e-151,0.350114344272101,0.264,0.062,3.7788754559695e-147,"25","LTC4S"
"S100A16.14",6.06774996567529e-151,0.422073603646371,0.525,0.191,2.1960400675772e-146,"25","S100A16"
"SLC9A3R2.22",2.4477188210246e-150,0.566922094848624,0.505,0.182,8.85878395705224e-146,"25","SLC9A3R2"
"SH2D3C.2",1.49625291655815e-149,0.256616376968109,0.246,0.054,5.41523855560727e-145,"25","SH2D3C"
"IFITM2.20",6.83305783266495e-143,0.589422590474105,0.735,0.365,2.4730202907981e-138,"25","IFITM2"
"FAM127A.2",1.92608395088758e-142,0.270597314655648,0.236,0.053,6.97088303505232e-138,"25","FAM127A"
"HLA-DRB1.24",1.07048555220009e-139,-1.53083950544972,0.132,0.538,3.87430131052257e-135,"25","HLA-DRB1"
"EFNA1.5",5.92305004269105e-138,0.424172895245012,0.426,0.147,2.14367027145074e-133,"25","EFNA1"
"KRTCAP2.3",6.64091585757211e-137,0.486082649066786,0.559,0.246,2.4034802671725e-132,"25","KRTCAP2"
"EMP1.19",1.67017416497022e-136,0.576769160118933,0.443,0.156,6.04469433786022e-132,"25","EMP1"
"FAM3C",1.56645264530597e-135,0.348695317804819,0.338,0.102,5.66930541389135e-131,"25","FAM3C"
"S100A11.19",4.19986116041349e-135,-1.21093089110019,0.387,0.7,1.52001375117685e-130,"25","S100A11"
"GABARAPL2.3",1.30187960627435e-134,0.470656498959161,0.605,0.281,4.71176267102814e-130,"25","GABARAPL2"
"SOCS2.1",3.59849190417816e-132,0.3084836200627,0.287,0.077,1.30236618996016e-127,"25","SOCS2"
"CCDC80.3",3.81959405817306e-131,0.295226101396057,0.322,0.093,1.382387481534e-126,"25","CCDC80"
"VAMP8.14",6.43934777434809e-131,-0.637641471821587,0.066,0.463,2.33052874649206e-126,"25","VAMP8"
"MGLL.2",1.33069005287701e-130,0.377078272763338,0.385,0.128,4.81603343937248e-126,"25","MGLL"
"SEPT10.1",2.43397111784167e-130,0.276833336041961,0.246,0.06,8.80902826969258e-126,"25","SEPT10"
"SLC43A3",3.06419841720429e-128,0.255423865944214,0.241,0.059,1.10899469115458e-123,"25","SLC43A3"
"UBTD1.1",4.41462986670547e-127,0.250701559352032,0.216,0.049,1.59774284135805e-122,"25","UBTD1"
"GNAS.8",4.80804446412187e-127,0.649856915066216,0.714,0.422,1.74012745245499e-122,"25","GNAS"
"RPS28.19",1.7290207452621e-126,0.765435147467573,0.959,0.855,6.25767188125258e-122,"25","RPS28"
"CALU.2",3.60072023589898e-125,0.310868584904736,0.321,0.097,1.30317266777656e-120,"25","CALU"
"CYB5A.15",1.3231016026183e-124,-0.947425540600989,0.12,0.5,4.78856932019614e-120,"25","CYB5A"
"HLA-DPA1.23",1.49982124603568e-124,-1.21536012791378,0.047,0.43,5.42815305365234e-120,"25","HLA-DPA1"
"YWHAH.6",5.63743256686955e-124,0.483030334482473,0.539,0.237,2.04029959460143e-119,"25","YWHAH"
"DEGS1.1",2.38860000492405e-123,0.294818116538083,0.31,0.092,8.64482113782111e-119,"25","DEGS1"
"NFIB.3",3.78433822930711e-122,0.361588177331242,0.402,0.141,1.36962769195083e-117,"25","NFIB"
"CAVIN2.4",3.63423009389438e-121,0.596895180970898,0.249,0.067,1.31530055558225e-116,"25","CAVIN2"
"TGFBR3.3",6.99872279866525e-121,0.255030071534765,0.234,0.058,2.53297775529293e-116,"25","TGFBR3"
"FABP5.21",8.40093201168856e-120,0.986823212173234,0.657,0.343,3.04046531367032e-115,"25","FABP5"
"NFAT5",1.31781474386332e-119,0.348810482171171,0.299,0.089,4.76943512099013e-115,"25","NFAT5"
"SLC38A2.2",1.36137508233718e-116,0.435909104001166,0.457,0.184,4.9270886979947e-112,"25","SLC38A2"
"ARID5B.3",2.66259007138275e-115,0.392050804145852,0.396,0.143,9.63644598634845e-111,"25","ARID5B"
"SERINC1.2",6.19189730818416e-114,0.360994582755262,0.393,0.144,2.24097147377801e-109,"25","SERINC1"
"HLA-A.21",1.43378245561322e-112,0.565652347572624,0.927,0.69,5.18914546335536e-108,"25","HLA-A"
"EZR.21",4.32629303665258e-111,-0.887865696409779,0.107,0.465,1.5657719758253e-106,"25","EZR"
"PECAM1.22",3.58855969155258e-110,0.30397286018922,0.422,0.149,1.29877152356671e-105,"25","PECAM1"
"SASH1.3",8.42245444152654e-110,0.256646124693767,0.244,0.066,3.04825471147729e-105,"25","SASH1"
"ERICH1",2.03039190070175e-109,0.263164706782321,0.282,0.084,7.34839436701976e-105,"25","ERICH1"
"POLR2L.12",2.33135479970953e-109,0.556121995355174,0.708,0.419,8.43763929110873e-105,"25","POLR2L"
